feature,freq_yes,pct_yes,variance,spearman,spearman_abs
SND_SOC_SSM4567,2307,0.10523194818227433,0.09415818526403746,0.2151714443715466,0.2151714443715466
SND_SOC_SIRF_AUDIO_CODEC,2540,0.11586005564931806,0.10243650315425498,0.21508173659886226,0.21508173659886226
SENSORS_LM78,8805,0.40163298818592347,0.2403239309867693,0.21499294112957232,0.21499294112957232
SND_SOC_CS42L51,2449,0.11170916389180313,0.09923022659439741,0.21485820691611954,0.21485820691611954
FB_S3,3869,0.17648132098709118,0.14533566432974246,0.21473357669742685,0.21473357669742685
SND_SOC_WM8580,2386,0.10883546959813895,0.09699031015549152,0.21448861062018906,0.21448861062018906
SND_SOC_NAU8824,2272,0.10363545135246088,0.0928951445754326,0.2141896766482034,0.2141896766482034
FB_SIS,3853,0.17575149386489075,0.14486290626915002,0.21408426962817978,0.21408426962817978
FB_RIVA,3829,0.1746567531815901,0.1441517717496552,0.2140243095423723,0.2140243095423723
SND_SOC_FSL_ESAI,2403,0.1096109109154769,0.09759635912375628,0.21394089234630476,0.21394089234630476
SENSORS_NCT7802,8772,0.40012771974638506,0.2400255276369434,0.21383127403771637,0.21383127403771637
SND_SOC_RT5682_I2C,1481,0.06755462299867719,0.06299099591018378,0.213288660138075,0.213288660138075
TIFM_CORE,7322,0.33398713679697123,0.22243972925113245,0.2132546185528194,0.2132546185528194
SND_SOC_IMX_AUDMUX,2424,0.11056880901336497,0.09834334748673099,0.21323688316691147,0.21323688316691147
UNUSED_SYMBOLS,5531,0.2522921133056607,0.18864080286942436,-0.21322212306477342,0.21322212306477342
SND_SOC_MAX98373,2344,0.10691967340236282,0.09548785684189488,0.21230654658498496,0.21230654658498496
SND_SOC_WM8750,2380,0.10856178442731378,0.09677612338927123,0.21223987465064129,0.21223987465064129
FB_CARMINE,3879,0.17693746293846646,0.14563059714736526,0.21190149039896625,0.21190149039896625
SND_SOC_CX2072X,2259,0.10304246681567304,0.09242471684821396,0.21169706285181858,0.21169706285181858
FB_NVIDIA,3929,0.1792181726953428,0.14709901927108507,0.21165470944806922,0.21165470944806922
VHOST_IOTLB,10643,0.4854718788486977,0.2497889336958131,0.2116289517493639,0.2116289517493639
SND_SOC_FSL_SPDIF,2522,0.11503900013684258,0.10180502858435812,0.21155646270684936,0.21155646270684936
FB_PM3,3822,0.17433745381562743,0.1439439060127114,0.21139256313352603,0.21139256313352603
FB_ATY,3820,0.17424622542535237,0.14388447835036966,0.21127984233800226,0.21127984233800226
INTEL_MEI_ME,5972,0.27240797336131006,0.19820186941049386,0.21104185283163726,0.21104185283163726
DRM_VKMS,5811,0.26506408794416825,0.1948051172264945,0.21082519973610572,0.21082519973610572
SENSORS_ADM9240,8799,0.4013593030150983,0.24027001289833277,0.21079424214295508,0.21079424214295508
SND_SOC_RT5631,2388,0.10892669798841399,0.09706167245375484,0.21067673031252537,0.21067673031252537
FB_NEOMAGIC,3811,0.17383569766911464,0.1436168478850068,0.21048981910284792,0.21048981910284792
SND_SOC_PCM1789_I2C,2240,0.10217579710806003,0.09173590359339258,0.21036858637948044,0.21036858637948044
SND_SOC_PCM1789,2240,0.10217579710806003,0.09173590359339258,0.21036858637948044,0.21036858637948044
SND_SOC_TLV320AIC23_I2C,2417,0.11024950964740227,0.09809455526990961,0.21029311848247967,0.21029311848247967
SND_SOC_WM8904,2306,0.1051863339871368,0.0941221691294833,0.21027261766666042,0.21027261766666042
SND_SOC_ES8316,2229,0.10167404096154724,0.09133643035609686,0.21015776610831668,0.21015776610831668
SND_SOC_CS43130,2160,0.09852666149705788,0.08881915847130205,0.2101472178417739,0.2101472178417739
SND_SOC_TLV320AIC31XX,2259,0.10304246681567304,0.09242471684821396,0.2101416816667935,0.2101416816667935
SND_HDA_EXT_CORE,1496,0.0682388359257401,0.06358229719724001,0.21005249115125296,0.21005249115125296
SND_COMPRESS_OFFLOAD,2486,0.11339688911189162,0.10053803465163698,0.21005220885380663,0.21005220885380663
DRM_I2C_NXP_TDA998X,5696,0.25981845550335264,0.19231282568320499,0.21004111672567316,0.21004111672567316
SND_SOC_PCM179X_I2C,2231,0.10176526935182229,0.09140909930557334,0.20988601285163705,0.20988601285163705
SND_SOC_FSL_MICFIL,2287,0.10431966427952379,0.09343707192413124,0.20985788787803145,0.20985788787803145
SND_SOC_CS4271_I2C,2271,0.10358983715732335,0.09285898279504258,0.20969017561680184,0.20969017561680184
SENSORS_SHT21,8686,0.3962048989645578,0.23922657700104236,0.20957911707251906,0.20957911707251906
OPTPROBES,5503,0.25101491584180996,0.18800642786673902,-0.20925320360561012,0.20925320360561012
KRETPROBES,5503,0.25101491584180996,0.18800642786673902,-0.20925320360561012,0.20925320360561012
KPROBES,5503,0.25101491584180996,0.18800642786673902,-0.20925320360561012,0.20925320360561012
FUNCTION_ERROR_INJECTION,5503,0.25101491584180996,0.18800642786673902,-0.20925320360561012,0.20925320360561012
SND_SOC_WM8978,2205,0.10057930027824659,0.0904631046337849,0.2091052774912014,0.2091052774912014
SND_SOC_MAX9759,2261,0.10313369520594809,0.0924971361191147,0.20892145620062055,0.20892145620062055
SND_SOC_WM8741,2215,0.10103544222962185,0.09082728164308661,0.2088771037200043,0.2088771037200043
DRM_VIRTIO_GPU,5416,0.24704648086484515,0.18601451715714085,0.20862837679820379,0.20862837679820379
SND_SOC_WM8523,2182,0.09953017379008347,0.08962391829539926,0.2085316730517339,0.2085316730517339
DRM_ANALOGIX_ANX78XX,5752,0.2623728504310541,0.19353333778773785,0.20828610418547502,0.20828610418547502
SENSORS_MAX6642,8720,0.3977557815992337,0.23954611980361643,0.2081924034495049,0.2081924034495049
SND_BCM63XX_I2S_WHISTLER,2265,0.1033161519864982,0.092641924725201,0.20812333501248406,0.20812333501248406
SND_SOC_CS4349,2228,0.10162842676640971,0.0913000896393942,0.20812306624259902,0.20812306624259902
SND_SOC_WM8960,2231,0.10176526935182229,0.09140909930557334,0.20808455025882608,0.20808455025882608
SENSORS_ATXP1,8791,0.40099438945399807,0.24019788908041342,0.20800768706847306,0.20800768706847306
SENSORS_EMC1403,8772,0.40012771974638506,0.2400255276369434,0.20781384106190018,0.20781384106190018
SENSORS_LTC2947,10756,0.49062628289923826,0.2499121334277149,0.20774041034988297,0.20774041034988297
FB_ARK,3833,0.17483920996214022,0.14427046062195487,0.2076844511162673,0.2076844511162673
SND_SOC_ADAU1761_I2C,2198,0.1002600009122839,0.09020793312935273,0.2075517639469548,0.2075517639469548
SND_SOC_WM8974,2217,0.10112667061989691,0.09090006710923179,0.20750621364370736,0.20750621364370736
SND_SOC_CS35L33,2245,0.10240386808374766,0.09191731588523407,0.20746778464724588,0.20746778464724588
SND_SOC_TFA9879,2218,0.10117228481503444,0.09093645360033999,0.20746051193036502,0.20746051193036502
SND_SOC_MAX98504,2262,0.10317930940108562,0.09253333951260066,0.20744395721358622,0.20744395721358622
SND_SOC_TDA7419,2142,0.0977056059845824,0.08815922054376793,0.20729778872768234,0.20729778872768234
SND_SOC_MSM8916_WCD_DIGITAL,2216,0.10108105642475938,0.090863676456814,0.2072965785562396,0.2072965785562396
CRYPTO_LIB_CHACHA20POLY1305,9156,0.4176435706791954,0.2432174185495273,0.20716585576309365,0.20716585576309365
SND_SOC_TLV320AIC32X4_I2C,1903,0.0868038133467135,0.07926891133518242,0.20708038172919027,0.20708038172919027
SND_SOC_TLV320ADCX140,2236,0.10199334032750992,0.09159069885634666,0.20701170613151224,0.20701170613151224
SND_SOC_MT6660,2250,0.1026319390594353,0.09209862414433566,0.20688783982032757,0.20688783982032757
SND_SOC_HDAC_HDMI,1404,0.06404232997308762,0.05994090994470578,0.2068717258181217,0.2068717258181217
FB_VT8623,3801,0.17337955571773936,0.14331908537685867,0.20670918745944272,0.20670918745944272
SND_SOC_WM8711,2222,0.10135474159558455,0.09108195795167684,0.20665395203753542,0.20665395203753542
SND_SOC_STA350,2116,0.0965196369110067,0.08720359660157413,0.20635024564144824,0.20635024564144824
SND_SOC_CS35L32,2223,0.10140035579072207,0.09111832363623705,0.20634886398405344,0.20634886398405344
SND_SOC_NAU8822,2160,0.09852666149705788,0.08881915847130205,0.20631065940994014,0.20631065940994014
RESET_SIMPLE,10123,0.46175249737718377,0.24853712854311763,-0.2062848100959882,0.2062848100959882
SENSORS_ADT7411,8727,0.3980750809651964,0.23961131087974874,0.20625312065517393,0.20625312065517393
SND_SOC_ADAU7118_I2C,2160,0.09852666149705788,0.08881915847130205,0.20616585464427634,0.20616585464427634
SND_SOC_WM8804_I2C,2245,0.10240386808374766,0.09191731588523407,0.20596756185266032,0.20596756185266032
SND_DESIGNWARE_I2S,1899,0.08662135656616339,0.07911809715280096,0.20596184510169477,0.20596184510169477
SERIO_LIBPS2,11923,0.543858048624732,0.24807647157083065,0.20590999861777914,0.20590999861777914
SND_SOC_CS42L42,2194,0.1000775441317338,0.09006202929229468,0.2058582425913925,0.2058582425913925
DRM_PANEL_RASPBERRYPI_TOUCHSCREEN,3855,0.1758427222551658,0.1449220592850584,0.2058200927823133,0.2058200927823133
SND_SOC_TAS571X,2172,0.09907403183870821,0.08925836805393084,0.20573244321556716,0.20573244321556716
SND_SOC_DA7213,2308,0.10527756237741186,0.09419419723728202,0.20567588430554454,0.20567588430554454
SENSORS_LTC4151,8724,0.3979382383797838,0.23958339681497817,0.2055439303675313,0.2055439303675313
SENSORS_SHT3x,8714,0.39748209642840854,0.2394900794472859,0.20553376347635605,0.20553376347635605
SND_SOC_TAS5086,2187,0.09975824476577111,0.08980653736702361,0.2054606259250673,0.2054606259250673
SND_SOC_MAX98088,2169,0.09893718925329563,0.08914862183595319,0.20537090697980087,0.20537090697980087
DRM_I2C_NXP_TDA9950,5786,0.2639237330657301,0.19426799619037935,0.2053167103645381,0.2053167103645381
SENSORS_W83781D,8783,0.4006294758928979,0.24012549893867985,0.20520806577374842,0.20520806577374842
SENSORS_ADC128D818,8791,0.40099438945399807,0.24019788908041342,0.20507050490844267,0.20507050490844267
SND_SOC_CS42XX8_I2C,2176,0.09925648861925832,0.08940463808623336,0.20506186086888473,0.20506186086888473
SND_SOC_CS42XX8,2176,0.09925648861925832,0.08940463808623336,0.20506186086888473,0.20506186086888473
SND_SOC_AMD_ACP,2275,0.10377229393787346,0.09300360494874506,0.20502680705920454,0.20502680705920454
SND_SOC_CS4341,2172,0.09907403183870821,0.08925836805393084,0.20484541753856306,0.20484541753856306
SND_SOC_MAX9867,2209,0.1007617570587967,0.09060882537322074,0.20478881467035373,0.20478881467035373
SND_SOC_NAU8810,2226,0.10153719837613465,0.09122739572206012,0.20477932754430445,0.20477932754430445
DRM_I2C_SIL164,5762,0.2628289923824294,0.19374991314566628,0.20470417023551388,0.20470417023551388
SND_SOC_CS35L36,2221,0.10130912740044702,0.09104558810580701,0.20452325257426832,0.20452325257426832
SND_SOC_PCM512x_I2C,2227,0.10158281257127218,0.09126374476138197,0.20448865015439052,0.20448865015439052
SENSORS_LM92,8760,0.39958034940473475,0.23991589377432485,0.20442414431834943,0.20442414431834943
SND_SOC_PCM3168A_I2C,2227,0.10158281257127218,0.09126374476138197,0.20442369563080695,0.20442369563080695
SND_SOC_SSM2602_I2C,2228,0.10162842676640971,0.0913000896393942,0.20439810230120306,0.20439810230120306
SND_SOC_GTM601,2250,0.1026319390594353,0.09209862414433566,0.2043752414725343,0.2043752414725343
SENSORS_ADM1029,8797,0.4012680746248232,0.24025200691171056,0.20437301862125976,0.20437301862125976
BACKLIGHT_BD6107,8903,0.4061031793094011,0.2411833870641975,0.2043304812999732,0.2043304812999732
SENSORS_W83793,8690,0.39638735574510786,0.23926441995050918,0.20431612818492892,0.20431612818492892
SENSORS_TMP421,8786,0.40076631847831046,0.2401526764516519,0.2042709011408049,0.2042709011408049
ZX_TDM,2003,0.09136523286046618,0.08301762708481897,0.20421628913716247,0.20421628913716247
SENSORS_W83L786NG,8730,0.39821192355060897,0.2396391874927329,0.20409959481163079,0.20409959481163079
SENSORS_LTC4245,8812,0.40195228755188617,0.24038664608369198,0.20408575601744386,0.20408575601744386
SND_SOC_CS35L34,2168,0.0988915750581581,0.08911203144067478,0.20404159708103337,0.20404159708103337
SENSORS_K10TEMP,4508,0.2056287916799708,0.16334559171220597,0.20395557787231086,0.20395557787231086
SND_SOC_RL6347A,1360,0.062035305387036443,0.058186926272573575,0.20393819882392294,0.20393819882392294
BACKLIGHT_ARCXCNN,8799,0.4013593030150983,0.24027001289833277,0.203848574727249,0.203848574727249
SND_I2S_HI6210_I2S,2249,0.10258632486429776,0.09206237081513453,0.20384707557411844,0.20384707557411844
SENSORS_FAM15H_POWER,4448,0.2028919399717192,0.1617268006662315,0.2038387577816975,0.2038387577816975
